rank,sequence,airport_A,airport_B,cascade_probability,risk_level
12283,BZN → DFW → OGG,BZN,OGG,0.1263,NORMAL
12284,SJU → DFW → PSP,SJU,PSP,0.1263,NORMAL
12285,GSP → DFW → MYR,GSP,MYR,0.1263,NORMAL
12286,DAB → DFW → SRQ,DAB,SRQ,0.1263,NORMAL
12287,SJC → DFW → MEM,SJC,MEM,0.1262,NORMAL
12288,LAX → DFW → BZN,LAX,BZN,0.1262,NORMAL
12289,MYR → DFW → DRO,MYR,DRO,0.1262,NORMAL
12290,MCO → DFW → PIT,MCO,PIT,0.1261,NORMAL
12291,DRO → DFW → MTJ,DRO,MTJ,0.1261,NORMAL
12292,MFE → DFW → COS,MFE,COS,0.1261,NORMAL
12293,MCO → DFW → MSP,MCO,MSP,0.126,NORMAL
12294,MCI → DFW → TUS,MCI,TUS,0.126,NORMAL
12295,GSO → DFW → CLE,GSO,CLE,0.1259,NORMAL
12296,STL → DFW → RDU,STL,RDU,0.1259,NORMAL
12297,FCA → DFW → MSN,FCA,MSN,0.1259,NORMAL
12298,PIT → DFW → ONT,PIT,ONT,0.1258,NORMAL
12299,ONT → DFW → HDN,ONT,HDN,0.1258,NORMAL
12300,SMF → DFW → PNS,SMF,PNS,0.1258,NORMAL
12301,BUR → DFW → XNA,BUR,XNA,0.1257,NORMAL
12302,IND → DFW → FCA,IND,FCA,0.1257,NORMAL
12303,IND → DFW → JAC,IND,JAC,0.1257,NORMAL
12304,BOI → DFW → CHS,BOI,CHS,0.1257,NORMAL
12305,LEX → DFW → CVG,LEX,CVG,0.1257,NORMAL
12306,IAH → DFW → FCA,IAH,FCA,0.1256,NORMAL
12307,FAT → DFW → XNA,FAT,XNA,0.1256,NORMAL
12308,BFL → DFW → AGS,BFL,AGS,0.1256,NORMAL
12309,GSO → DFW → JAC,GSO,JAC,0.1256,NORMAL
12310,LBB → DFW → SJU,LBB,SJU,0.1256,NORMAL
12311,PDX → DFW → AVL,PDX,AVL,0.1255,NORMAL
12312,PNS → DFW → RNO,PNS,RNO,0.1255,NORMAL
12313,HNL → DFW → EUG,HNL,EUG,0.1255,NORMAL
12314,MKE → DFW → XNA,MKE,XNA,0.1255,NORMAL
12315,DEN → DFW → TUS,DEN,TUS,0.1255,NORMAL
12316,HNL → DFW → LAX,HNL,LAX,0.1255,NORMAL
12317,BFL → DFW → ILM,BFL,ILM,0.1255,NORMAL
12318,RDU → DFW → AMA,RDU,AMA,0.1254,NORMAL
12319,OGG → DFW → COS,OGG,COS,0.1254,NORMAL
12320,MDT → DFW → PBI,MDT,PBI,0.1254,NORMAL
12321,JAX → DFW → VPS,JAX,VPS,0.1254,NORMAL
12322,MTJ → DFW → LEX,MTJ,LEX,0.1254,NORMAL
12323,DAB → DFW → RDU,DAB,RDU,0.1254,NORMAL
12324,BUF → DFW → GRR,BUF,GRR,0.1254,NORMAL
12325,PDX → DFW → MCI,PDX,MCI,0.1253,NORMAL
12326,IAH → DFW → MSP,IAH,MSP,0.1253,NORMAL
12327,SAV → DFW → KOA,SAV,KOA,0.1253,NORMAL
12328,ATL → DFW → OGG,ATL,OGG,0.1252,NORMAL
12329,ABQ → DFW → GEG,ABQ,GEG,0.1252,NORMAL
12330,CHS → DFW → MTJ,CHS,MTJ,0.1252,NORMAL
12331,KOA → DFW → STL,KOA,STL,0.1252,NORMAL
12332,SBA → DFW → PBI,SBA,PBI,0.1252,NORMAL
12333,IND → DFW → GSO,IND,GSO,0.1252,NORMAL
12334,ANC → DFW → CMH,ANC,CMH,0.1252,NORMAL
12335,SFO → DFW → AGS,SFO,AGS,0.1252,NORMAL
12336,TUS → DFW → TYS,TUS,TYS,0.1251,NORMAL
12337,LBB → DFW → SAT,LBB,SAT,0.1251,NORMAL
12338,OGG → DFW → SAN,OGG,SAN,0.1251,NORMAL
12339,CHS → DFW → GSP,CHS,GSP,0.1251,NORMAL
12340,MSP → DFW → TUS,MSP,TUS,0.1251,NORMAL
12341,CMH → DFW → OGG,CMH,OGG,0.1251,NORMAL
12342,CID → DFW → HDN,CID,HDN,0.125,NORMAL
12343,ANC → DFW → DRO,ANC,DRO,0.1249,NORMAL
12344,COS → DFW → FCA,COS,FCA,0.1249,NORMAL
12345,SRQ → DFW → RDM,SRQ,RDM,0.1249,NORMAL
12346,LAS → DFW → HSV,LAS,HSV,0.1249,NORMAL
12347,CHS → DFW → TYS,CHS,TYS,0.1249,NORMAL
12348,ATL → DFW → PIT,ATL,PIT,0.1249,NORMAL
12349,STL → DFW → DRO,STL,DRO,0.1248,NORMAL
12350,PBI → DFW → GUC,PBI,GUC,0.1248,NORMAL
12351,GEG → DFW → GSO,GEG,GSO,0.1247,NORMAL
12352,MSY → DFW → ORF,MSY,ORF,0.1247,NORMAL
12353,SAT → DFW → BOS,SAT,BOS,0.1247,NORMAL
12354,GUC → DFW → BWI,GUC,BWI,0.1247,NORMAL
12355,BNA → DFW → STL,BNA,STL,0.1247,NORMAL
12356,RDM → DFW → SBP,RDM,SBP,0.1246,NORMAL
12357,FLL → DFW → OGG,FLL,OGG,0.1246,NORMAL
12358,MEM → DFW → HSV,MEM,HSV,0.1246,NORMAL
12359,ICT → DFW → MYR,ICT,MYR,0.1246,NORMAL
12360,OKC → DFW → PIT,OKC,PIT,0.1245,NORMAL
12361,MSP → DFW → PWM,MSP,PWM,0.1245,NORMAL
12362,LAX → DFW → CVG,LAX,CVG,0.1245,NORMAL
12363,AVL → DFW → AGS,AVL,AGS,0.1245,NORMAL
12364,PDX → DFW → XNA,PDX,XNA,0.1245,NORMAL
12365,SJU → DFW → LAX,SJU,LAX,0.1245,NORMAL
12366,TUS → DFW → MCI,TUS,MCI,0.1244,NORMAL
12367,MSN → DFW → KOA,MSN,KOA,0.1244,NORMAL
12368,SAT → DFW → MEM,SAT,MEM,0.1244,NORMAL
12369,BFL → DFW → AVL,BFL,AVL,0.1243,NORMAL
12370,FSD → DFW → AUS,FSD,AUS,0.1243,NORMAL
12371,RDU → DFW → ELP,RDU,ELP,0.1243,NORMAL
12372,RDU → DFW → SJU,RDU,SJU,0.1243,NORMAL
12373,IAD → DFW → ORD,IAD,ORD,0.1242,NORMAL
12374,HNL → DFW → BHM,HNL,BHM,0.1242,NORMAL
12375,ORF → DFW → MCI,ORF,MCI,0.1242,NORMAL
12376,MSN → DFW → CVG,MSN,CVG,0.1242,NORMAL
12377,ORD → DFW → VPS,ORD,VPS,0.1242,NORMAL
12378,DRO → DFW → ILM,DRO,ILM,0.1241,NORMAL
12379,BOS → DFW → SMF,BOS,SMF,0.1241,NORMAL
12380,BNA → DFW → CVG,BNA,CVG,0.1241,NORMAL
12381,AUS → DFW → OGG,AUS,OGG,0.124,NORMAL
12382,SNA → DFW → TVC,SNA,TVC,0.124,NORMAL
12383,STS → DFW → BNA,STS,BNA,0.124,NORMAL
12384,LAS → DFW → OGG,LAS,OGG,0.124,NORMAL
12385,LBB → DFW → TVC,LBB,TVC,0.124,NORMAL
12386,SEA → DFW → FAT,SEA,FAT,0.124,NORMAL
12387,PIT → DFW → MCI,PIT,MCI,0.124,NORMAL
12388,RDM → DFW → BOI,RDM,BOI,0.1239,NORMAL
12389,DAB → DFW → MTJ,DAB,MTJ,0.1239,NORMAL
12390,JFK → DFW → OGG,JFK,OGG,0.1239,NORMAL
12391,GEG → DFW → MSN,GEG,MSN,0.1238,NORMAL
12392,GUC → DFW → DSM,GUC,DSM,0.1238,NORMAL
12393,DRO → DFW → RDU,DRO,RDU,0.1237,NORMAL
12394,CAE → DFW → FLL,CAE,FLL,0.1237,NORMAL
12395,MIA → DFW → FCA,MIA,FCA,0.1236,NORMAL
12396,ANC → DFW → AVL,ANC,AVL,0.1236,NORMAL
12397,STL → DFW → AMA,STL,AMA,0.1236,NORMAL
12398,GUC → DFW → DTW,GUC,DTW,0.1236,NORMAL
12399,SBA → DFW → GEG,SBA,GEG,0.1236,NORMAL
12400,CHS → DFW → RNO,CHS,RNO,0.1235,NORMAL
12401,ABQ → DFW → SAN,ABQ,SAN,0.1234,NORMAL
12402,SMF → DFW → PIT,SMF,PIT,0.1234,NORMAL
12403,XNA → DFW → FCA,XNA,FCA,0.1234,NORMAL
12404,SMF → DFW → GSO,SMF,GSO,0.1234,NORMAL
12405,AMA → DFW → JAC,AMA,JAC,0.1234,NORMAL
12406,MKE → DFW → SBP,MKE,SBP,0.1234,NORMAL
12407,SEA → DFW → DRO,SEA,DRO,0.1233,NORMAL
12408,MKE → DFW → BOI,MKE,BOI,0.1233,NORMAL
12409,BWI → DFW → SBA,BWI,SBA,0.1232,NORMAL
12410,RDM → DFW → MTJ,RDM,MTJ,0.1232,NORMAL
12411,PSP → DFW → GRR,PSP,GRR,0.1232,NORMAL
12412,ECP → DFW → MRY,ECP,MRY,0.1232,NORMAL
12413,MSY → DFW → ONT,MSY,ONT,0.1232,NORMAL
12414,GUC → DFW → CAE,GUC,CAE,0.1232,NORMAL
12415,SAT → DFW → SRQ,SAT,SRQ,0.1232,NORMAL
12416,CHS → DFW → XNA,CHS,XNA,0.1231,NORMAL
12417,CAE → DFW → BDL,CAE,BDL,0.1231,NORMAL
12418,BDL → DFW → AGS,BDL,AGS,0.1231,NORMAL
12419,PWM → DFW → MSN,PWM,MSN,0.123,NORMAL
12420,CLE → DFW → XNA,CLE,XNA,0.123,NORMAL
12421,OKC → DFW → MTJ,OKC,MTJ,0.123,NORMAL
12422,IAH → DFW → SLC,IAH,SLC,0.123,NORMAL
12423,STS → DFW → SNA,STS,SNA,0.123,NORMAL
12424,BOI → DFW → CAE,BOI,CAE,0.1229,NORMAL
12425,BUR → DFW → ALB,BUR,ALB,0.1229,NORMAL
12426,SBA → DFW → TVC,SBA,TVC,0.1229,NORMAL
12427,RNO → DFW → PIT,RNO,PIT,0.1228,NORMAL
12428,IAD → DFW → CVG,IAD,CVG,0.1227,NORMAL
12429,MEM → DFW → MRY,MEM,MRY,0.1227,NORMAL
12430,IND → DFW → ELP,IND,ELP,0.1226,NORMAL
12431,ONT → DFW → TYS,ONT,TYS,0.1226,NORMAL
12432,DCA → DFW → JAC,DCA,JAC,0.1226,NORMAL
12433,RDU → DFW → ECP,RDU,ECP,0.1226,NORMAL
12434,ICT → DFW → BOI,ICT,BOI,0.1226,NORMAL
12435,MIA → DFW → MYR,MIA,MYR,0.1226,NORMAL
12436,JAX → DFW → CLT,JAX,CLT,0.1226,NORMAL
12437,BFL → DFW → SMF,BFL,SMF,0.1226,NORMAL
12438,BDL → DFW → TUS,BDL,TUS,0.1226,NORMAL
12439,DTW → DFW → STL,DTW,STL,0.1225,NORMAL
12440,PIT → DFW → BOI,PIT,BOI,0.1225,NORMAL
12441,BOI → DFW → MSY,BOI,MSY,0.1225,NORMAL
12442,GUC → DFW → JAC,GUC,JAC,0.1225,NORMAL
12443,SAV → DFW → TVC,SAV,TVC,0.1225,NORMAL
12444,OKC → DFW → GEG,OKC,GEG,0.1224,NORMAL
12445,PIT → DFW → SBP,PIT,SBP,0.1224,NORMAL
12446,CLE → DFW → BUF,CLE,BUF,0.1224,NORMAL
12447,HNL → DFW → SMF,HNL,SMF,0.1224,NORMAL
12448,PHX → DFW → FCA,PHX,FCA,0.1224,NORMAL
12449,JAX → DFW → ORF,JAX,ORF,0.1223,NORMAL
12450,JFK → DFW → OMA,JFK,OMA,0.1223,NORMAL
12451,TUL → DFW → DRO,TUL,DRO,0.1223,NORMAL
12452,STS → DFW → SBP,STS,SBP,0.1222,NORMAL
12453,FSD → DFW → MSO,FSD,MSO,0.1222,NORMAL
12454,STS → DFW → TVC,STS,TVC,0.1222,NORMAL
12455,JAX → DFW → IND,JAX,IND,0.1222,NORMAL
12456,SNA → DFW → AGS,SNA,AGS,0.1221,NORMAL
12457,SMF → DFW → ORF,SMF,ORF,0.122,NORMAL
12458,CHS → DFW → DRO,CHS,DRO,0.122,NORMAL
12459,ANC → DFW → SBA,ANC,SBA,0.122,NORMAL
12460,TYS → DFW → MSY,TYS,MSY,0.122,NORMAL
12461,GSP → DFW → CLE,GSP,CLE,0.122,NORMAL
12462,ALB → DFW → STS,ALB,STS,0.122,NORMAL
12463,CLE → DFW → BNA,CLE,BNA,0.122,NORMAL
12464,SYR → DFW → FSD,SYR,FSD,0.1219,NORMAL
12465,TUL → DFW → MCI,TUL,MCI,0.1219,NORMAL
12466,KOA → DFW → ILM,KOA,ILM,0.1219,NORMAL
12467,LAS → DFW → SRQ,LAS,SRQ,0.1219,NORMAL
12468,BOS → DFW → RDU,BOS,RDU,0.1218,NORMAL
12469,BUF → DFW → AGS,BUF,AGS,0.1218,NORMAL
12470,JAX → DFW → BOS,JAX,BOS,0.1218,NORMAL
12471,DAB → DFW → DRO,DAB,DRO,0.1218,NORMAL
12472,SAV → DFW → PIT,SAV,PIT,0.1218,NORMAL
12473,BUR → DFW → PNS,BUR,PNS,0.1217,NORMAL
12474,STL → DFW → XNA,STL,XNA,0.1217,NORMAL
12475,TUL → DFW → MSO,TUL,MSO,0.1217,NORMAL
12476,BWI → DFW → PIT,BWI,PIT,0.1217,NORMAL
12477,ORF → DFW → RNO,ORF,RNO,0.1217,NORMAL
12478,BOI → DFW → BUF,BOI,BUF,0.1216,NORMAL
12479,DRO → DFW → PNS,DRO,PNS,0.1216,NORMAL
12480,MIA → DFW → MTJ,MIA,MTJ,0.1216,NORMAL
12481,PWM → DFW → LEX,PWM,LEX,0.1216,NORMAL
12482,TUS → DFW → AMA,TUS,AMA,0.1216,NORMAL
12483,MSP → DFW → JAC,MSP,JAC,0.1216,NORMAL
12484,HSV → DFW → TUS,HSV,TUS,0.1215,NORMAL
12485,IAD → DFW → GSO,IAD,GSO,0.1215,NORMAL
12486,BUR → DFW → ICT,BUR,ICT,0.1215,NORMAL
12487,FSD → DFW → ORF,FSD,ORF,0.1215,NORMAL
12488,SJU → DFW → JFK,SJU,JFK,0.1215,NORMAL
12489,CLE → DFW → AMA,CLE,AMA,0.1215,NORMAL
12490,ONT → DFW → CLE,ONT,CLE,0.1215,NORMAL
12491,BOI → DFW → GSO,BOI,GSO,0.1215,NORMAL
12492,OGG → DFW → TYS,OGG,TYS,0.1214,NORMAL
12493,KOA → DFW → PNS,KOA,PNS,0.1213,NORMAL
12494,GSP → DFW → MTJ,GSP,MTJ,0.1213,NORMAL
12495,GUC → DFW → JAX,GUC,JAX,0.1212,NORMAL
12496,SEA → DFW → EGE,SEA,EGE,0.1212,NORMAL
12497,CID → DFW → AVL,CID,AVL,0.1212,NORMAL
12498,MIA → DFW → BZN,MIA,BZN,0.1212,NORMAL
12499,IND → DFW → PBI,IND,PBI,0.1212,NORMAL
12500,IAH → DFW → ILM,IAH,ILM,0.1211,NORMAL
12501,LIT → DFW → SRQ,LIT,SRQ,0.1211,NORMAL
12502,DEN → DFW → PNS,DEN,PNS,0.1211,NORMAL
12503,BNA → DFW → RDU,BNA,RDU,0.1211,NORMAL
12504,IAH → DFW → GRR,IAH,GRR,0.1211,NORMAL
12505,MTJ → DFW → RSW,MTJ,RSW,0.1211,NORMAL
12506,LEX → DFW → RDU,LEX,RDU,0.121,NORMAL
12507,STS → DFW → HSV,STS,HSV,0.121,NORMAL
12508,PSP → DFW → ANC,PSP,ANC,0.121,NORMAL
12509,COS → DFW → PNS,COS,PNS,0.121,NORMAL
12510,JAX → DFW → MKE,JAX,MKE,0.121,NORMAL
12511,CHS → DFW → EGE,CHS,EGE,0.121,NORMAL
12512,IAD → DFW → HDN,IAD,HDN,0.121,NORMAL
12513,COS → DFW → ILM,COS,ILM,0.1209,NORMAL
12514,SMF → DFW → PSP,SMF,PSP,0.1209,NORMAL
12515,PBI → DFW → MFE,PBI,MFE,0.1208,NORMAL
12516,STL → DFW → TYS,STL,TYS,0.1208,NORMAL
12517,TYS → DFW → EYW,TYS,EYW,0.1208,NORMAL
12518,FSD → DFW → LBB,FSD,LBB,0.1207,NORMAL
12519,ICT → DFW → CVG,ICT,CVG,0.1207,NORMAL
12520,ICT → DFW → RDU,ICT,RDU,0.1207,NORMAL
12521,BNA → DFW → CLE,BNA,CLE,0.1206,NORMAL
12522,ALB → DFW → COS,ALB,COS,0.1206,NORMAL
12523,AMA → DFW → AGS,AMA,AGS,0.1206,NORMAL
12524,GUC → DFW → PDX,GUC,PDX,0.1206,NORMAL
12525,BFL → DFW → STL,BFL,STL,0.1206,NORMAL
12526,SMF → DFW → MRY,SMF,MRY,0.1206,NORMAL
12527,XNA → DFW → TUS,XNA,TUS,0.1206,NORMAL
12528,MSP → DFW → TYS,MSP,TYS,0.1206,NORMAL
12529,TUL → DFW → STS,TUL,STS,0.1206,NORMAL
12530,PHX → DFW → HDN,PHX,HDN,0.1206,NORMAL
12531,SJU → DFW → FCA,SJU,FCA,0.1206,NORMAL
12532,STL → DFW → PDX,STL,PDX,0.1205,NORMAL
12533,BOS → DFW → PNS,BOS,PNS,0.1205,NORMAL
12534,BOI → DFW → GSP,BOI,GSP,0.1205,NORMAL
12535,ANC → DFW → ILM,ANC,ILM,0.1204,NORMAL
12536,BNA → DFW → DRO,BNA,DRO,0.1204,NORMAL
12537,SEA → DFW → ONT,SEA,ONT,0.1204,NORMAL
12538,BUF → DFW → MRY,BUF,MRY,0.1204,NORMAL
12539,HNL → DFW → PDX,HNL,PDX,0.1203,NORMAL
12540,SMF → DFW → GEG,SMF,GEG,0.1203,NORMAL
12541,MFE → DFW → IAH,MFE,IAH,0.1203,NORMAL
12542,PDX → DFW → RNO,PDX,RNO,0.1202,NORMAL
12543,PWM → DFW → SYR,PWM,SYR,0.1202,NORMAL
12544,ORF → DFW → MSP,ORF,MSP,0.1202,NORMAL
12545,BFL → DFW → ANC,BFL,ANC,0.1202,NORMAL
12546,SNA → DFW → SMF,SNA,SMF,0.1202,NORMAL
12547,SJC → DFW → TPA,SJC,TPA,0.1201,NORMAL
12548,RDM → DFW → RDU,RDM,RDU,0.1201,NORMAL
12549,ATL → DFW → SJC,ATL,SJC,0.1201,NORMAL
12550,RIC → DFW → OGG,RIC,OGG,0.1201,NORMAL
12551,PIT → DFW → SNA,PIT,SNA,0.1201,NORMAL
12552,SJU → DFW → PBI,SJU,PBI,0.1201,NORMAL
12553,KOA → DFW → DRO,KOA,DRO,0.12,NORMAL
12554,SAT → DFW → MCI,SAT,MCI,0.12,NORMAL
12555,RDU → DFW → CAE,RDU,CAE,0.1199,NORMAL
12556,COS → DFW → RDU,COS,RDU,0.1199,NORMAL
12557,SNA → DFW → CMH,SNA,CMH,0.1199,NORMAL
12558,SAN → DFW → FCA,SAN,FCA,0.1199,NORMAL
12559,SNA → DFW → JAC,SNA,JAC,0.1198,NORMAL
12560,STS → DFW → ABQ,STS,ABQ,0.1198,NORMAL
12561,GUC → DFW → CMH,GUC,CMH,0.1198,NORMAL
12562,CMH → DFW → CLE,CMH,CLE,0.1197,NORMAL
12563,HNL → DFW → TVC,HNL,TVC,0.1196,NORMAL
12564,TUL → DFW → FCA,TUL,FCA,0.1196,NORMAL
12565,OKC → DFW → SBP,OKC,SBP,0.1196,NORMAL
12566,PSP → DFW → TVC,PSP,TVC,0.1196,NORMAL
12567,CVG → DFW → PNS,CVG,PNS,0.1195,NORMAL
12568,JFK → DFW → MSP,JFK,MSP,0.1195,NORMAL
12569,PBI → DFW → SJU,PBI,SJU,0.1195,NORMAL
12570,CAE → DFW → OGG,CAE,OGG,0.1194,NORMAL
12571,MIA → DFW → SJC,MIA,SJC,0.1194,NORMAL
12572,KOA → DFW → AGS,KOA,AGS,0.1194,NORMAL
12573,STT → DFW → BOI,STT,BOI,0.1194,NORMAL
12574,PNS → DFW → SBP,PNS,SBP,0.1194,NORMAL
12575,MSY → DFW → PDX,MSY,PDX,0.1194,NORMAL
12576,BFL → DFW → MRY,BFL,MRY,0.1193,NORMAL
12577,KOA → DFW → AVL,KOA,AVL,0.1193,NORMAL
12578,CLE → DFW → GUC,CLE,GUC,0.1193,NORMAL
12579,SNA → DFW → MCI,SNA,MCI,0.1193,NORMAL
12580,GEG → DFW → SMF,GEG,SMF,0.1193,NORMAL
12581,MSP → DFW → RDU,MSP,RDU,0.1193,NORMAL
12582,PSP → DFW → TYS,PSP,TYS,0.1193,NORMAL
12583,PSP → DFW → MSO,PSP,MSO,0.1192,NORMAL
12584,ALB → DFW → RNO,ALB,RNO,0.1192,NORMAL
12585,CLE → DFW → SBP,CLE,SBP,0.1191,NORMAL
12586,TUL → DFW → BOS,TUL,BOS,0.1191,NORMAL
12587,OGG → DFW → ATL,OGG,ATL,0.1191,NORMAL
12588,GUC → DFW → SDF,GUC,SDF,0.1191,NORMAL
12589,ICT → DFW → STS,ICT,STS,0.119,NORMAL
12590,PBI → DFW → CAE,PBI,CAE,0.119,NORMAL
12591,JFK → DFW → TYS,JFK,TYS,0.119,NORMAL
12592,SJU → DFW → BDL,SJU,BDL,0.119,NORMAL
12593,EUG → DFW → FAT,EUG,FAT,0.1189,NORMAL
12594,CVG → DFW → BOI,CVG,BOI,0.1189,NORMAL
12595,STL → DFW → PWM,STL,PWM,0.1189,NORMAL
12596,BUF → DFW → TUS,BUF,TUS,0.1189,NORMAL
12597,ECP → DFW → GSO,ECP,GSO,0.1189,NORMAL
12598,SDF → DFW → HDN,SDF,HDN,0.1188,NORMAL
12599,PBI → DFW → JAX,PBI,JAX,0.1188,NORMAL
12600,SNA → DFW → PWM,SNA,PWM,0.1188,NORMAL
12601,CHS → DFW → COS,CHS,COS,0.1188,NORMAL
12602,STT → DFW → GEG,STT,GEG,0.1187,NORMAL
12603,SJC → DFW → MIA,SJC,MIA,0.1187,NORMAL
12604,DCA → DFW → PIT,DCA,PIT,0.1187,NORMAL
12605,DAB → DFW → PWM,DAB,PWM,0.1187,NORMAL
12606,SAT → DFW → HSV,SAT,HSV,0.1187,NORMAL
12607,ABQ → DFW → AUS,ABQ,AUS,0.1187,NORMAL
12608,IND → DFW → BOI,IND,BOI,0.1186,NORMAL
12609,MFE → DFW → HDN,MFE,HDN,0.1186,NORMAL
12610,BNA → DFW → HDN,BNA,HDN,0.1185,NORMAL
12611,BOI → DFW → SJC,BOI,SJC,0.1185,NORMAL
12612,GSP → DFW → SBA,GSP,SBA,0.1184,NORMAL
12613,MFE → DFW → LAS,MFE,LAS,0.1184,NORMAL
12614,EUG → DFW → PIT,EUG,PIT,0.1184,NORMAL
12615,CVG → DFW → PIT,CVG,PIT,0.1184,NORMAL
12616,SNA → DFW → AMA,SNA,AMA,0.1184,NORMAL
12617,TYS → DFW → ABQ,TYS,ABQ,0.1184,NORMAL
12618,HNL → DFW → RDU,HNL,RDU,0.1184,NORMAL
12619,SDF → DFW → RNO,SDF,RNO,0.1183,NORMAL
12620,CLE → DFW → BDL,CLE,BDL,0.1183,NORMAL
12621,PIT → DFW → MTJ,PIT,MTJ,0.1182,NORMAL
12622,STL → DFW → SBA,STL,SBA,0.1182,NORMAL
12623,IAH → DFW → MRY,IAH,MRY,0.1182,NORMAL
12624,DRO → DFW → CVG,DRO,CVG,0.1181,NORMAL
12625,SFO → DFW → PWM,SFO,PWM,0.1181,NORMAL
12626,ILM → DFW → AVL,ILM,AVL,0.1181,NORMAL
12627,LBB → DFW → ANC,LBB,ANC,0.118,NORMAL
12628,CMH → DFW → SBA,CMH,SBA,0.118,NORMAL
12629,SYR → DFW → COS,SYR,COS,0.118,NORMAL
12630,XNA → DFW → SBP,XNA,SBP,0.1179,NORMAL
12631,MSY → DFW → ECP,MSY,ECP,0.1179,NORMAL
12632,ORF → DFW → IAH,ORF,IAH,0.1179,NORMAL
12633,DSM → DFW → PIT,DSM,PIT,0.1179,NORMAL
12634,COS → DFW → STL,COS,STL,0.1179,NORMAL
12635,ABQ → DFW → EGE,ABQ,EGE,0.1179,NORMAL
12636,GUC → DFW → SBA,GUC,SBA,0.1179,NORMAL
12637,AGS → DFW → BZN,AGS,BZN,0.1178,NORMAL
12638,PSP → DFW → PDX,PSP,PDX,0.1177,NORMAL
12639,PSP → DFW → FAT,PSP,FAT,0.1177,NORMAL
12640,CMH → DFW → PIT,CMH,PIT,0.1177,NORMAL
12641,AGS → DFW → BDL,AGS,BDL,0.1176,NORMAL
12642,SDF → DFW → CVG,SDF,CVG,0.1176,NORMAL
12643,FAT → DFW → BDL,FAT,BDL,0.1176,NORMAL
12644,LBB → DFW → SJC,LBB,SJC,0.1176,NORMAL
12645,BUF → DFW → VPS,BUF,VPS,0.1176,NORMAL
12646,SAT → DFW → MYR,SAT,MYR,0.1176,NORMAL
12647,SYR → DFW → GEG,SYR,GEG,0.1176,NORMAL
12648,OGG → DFW → BNA,OGG,BNA,0.1175,NORMAL
12649,ATL → DFW → ILM,ATL,ILM,0.1175,NORMAL
12650,MDT → DFW → GRR,MDT,GRR,0.1175,NORMAL
12651,JAX → DFW → ILM,JAX,ILM,0.1175,NORMAL
12652,MCI → DFW → GEG,MCI,GEG,0.1175,NORMAL
12653,PSP → DFW → PWM,PSP,PWM,0.1175,NORMAL
12654,FAT → DFW → TYS,FAT,TYS,0.1175,NORMAL
12655,SJC → DFW → LGA,SJC,LGA,0.1174,NORMAL
12656,CID → DFW → CVG,CID,CVG,0.1174,NORMAL
12657,BDL → DFW → BFL,BDL,BFL,0.1174,NORMAL
12658,MKE → DFW → CVG,MKE,CVG,0.1174,NORMAL
12659,BFL → DFW → FSD,BFL,FSD,0.1173,NORMAL
12660,SJC → DFW → STT,SJC,STT,0.1173,NORMAL
12661,MTJ → DFW → DAB,MTJ,DAB,0.1173,NORMAL
12662,GSP → DFW → RDU,GSP,RDU,0.1172,NORMAL
12663,CHS → DFW → GRR,CHS,GRR,0.1172,NORMAL
12664,GSP → DFW → TUS,GSP,TUS,0.1172,NORMAL
12665,TUL → DFW → TUS,TUL,TUS,0.1172,NORMAL
12666,GEG → DFW → FCA,GEG,FCA,0.1171,NORMAL
12667,JAX → DFW → DRO,JAX,DRO,0.1171,NORMAL
12668,SAN → DFW → STL,SAN,STL,0.1171,NORMAL
12669,SEA → DFW → CLE,SEA,CLE,0.1171,NORMAL
12670,PSP → DFW → STS,PSP,STS,0.1171,NORMAL
12671,PBI → DFW → SNA,PBI,SNA,0.1171,NORMAL
12672,AMA → DFW → GRR,AMA,GRR,0.117,NORMAL
12673,IND → DFW → GEG,IND,GEG,0.117,NORMAL
12674,MIA → DFW → SBA,MIA,SBA,0.117,NORMAL
12675,SAN → DFW → HSV,SAN,HSV,0.117,NORMAL
12676,SAT → DFW → LAS,SAT,LAS,0.1169,NORMAL
12677,BNA → DFW → COS,BNA,COS,0.1169,NORMAL
12678,IAH → DFW → AGS,IAH,AGS,0.1169,NORMAL
12679,DAB → DFW → CLE,DAB,CLE,0.1168,NORMAL
12680,SJC → DFW → DEN,SJC,DEN,0.1168,NORMAL
12681,SJC → DFW → ICT,SJC,ICT,0.1168,NORMAL
12682,ANC → DFW → STL,ANC,STL,0.1167,NORMAL
12683,SYR → DFW → RNO,SYR,RNO,0.1167,NORMAL
12684,TUL → DFW → BZN,TUL,BZN,0.1167,NORMAL
12685,ILM → DFW → TUS,ILM,TUS,0.1166,NORMAL
12686,PIT → DFW → MSO,PIT,MSO,0.1166,NORMAL
12687,RDU → DFW → EYW,RDU,EYW,0.1166,NORMAL
12688,SEA → DFW → PNS,SEA,PNS,0.1166,NORMAL
12689,ILM → DFW → SRQ,ILM,SRQ,0.1166,NORMAL
12690,PHL → DFW → PIT,PHL,PIT,0.1166,NORMAL
12691,JAX → DFW → AMA,JAX,AMA,0.1166,NORMAL
12692,STS → DFW → FSD,STS,FSD,0.1166,NORMAL
12693,BDL → DFW → RDU,BDL,RDU,0.1166,NORMAL
12694,RDM → DFW → CLE,RDM,CLE,0.1166,NORMAL
12695,TYS → DFW → ORF,TYS,ORF,0.1165,NORMAL
